period,gini,wolfson,atkinson_e1,ede_e1,middle_share,bottom20_income,top20_income,employment,vulnerable_employment,skill_gap,capital_top10,output,growth_q1,growth_q2,growth_q3,growth_q4,growth_q5,seed,policy
4,0.3022297831850024,0.27621107353088714,0.13939783256529792,1.0215047775449206,0.3407142857142857,0.27810374659091885,3.0799048465629593,0.9765154636215867,0.8981428157418128,0.45635468714816624,0.40691454418302814,1.1869651462647832,-0.03285332039119898,-0.021865458167613146,0.0010823217719443327,0.01506283698759328,0.05310107896506233,9,공공AI 종합안
5,0.3070279713144586,0.28104828024098816,0.14358035355224974,1.025832607001704,0.3364285714285714,0.2754363075207436,3.1536349292982147,0.9773451986054761,0.9017565042092955,0.41758686942812034,0.4067832798636329,1.1978153598608385,-0.03822858792562521,-0.023679972693418958,0.005044864102694108,0.02246291441360206,0.07006709183495687,9,공공AI 종합안
6,0.3119258380584288,0.28751599754637513,0.1479199176424696,1.0309196086909809,0.33285714285714285,0.2728139237782971,3.22853542078299,0.9781846725561146,0.9054068931475735,0.3818157537036577,0.406557308131046,1.2098858194626945,-0.04283066148132078,-0.02506875216429024,0.009871980337279472,0.030535631025875976,0.0878913395926289,9,공공AI 종합안
7,0.31702152081815305,0.2919629961981979,0.15246566478443158,1.0361861213080548,0.32785714285714285,0.2703127134077555,3.3081064223910372,0.9790327089609449,0.9090855772765863,0.3488782409757199,0.4064247603198729,1.2225889598260384,-0.04718000460926375,-0.026132311069096577,0.01443660007347792,0.0389991157140321,0.10575390515410078,9,공공AI 종합안
8,0.32215059068554863,0.2956992227040237,0.15706717603338016,1.0422997393124354,0.32285714285714284,0.2688258734785831,3.3928559555151945,0.97989894274392,0.9128360644345234,0.3177093243408098,0.40629572453882595,1.2365157811836622,-0.050291939570148284,-0.02624233510016289,0.020111845213222995,0.04731772347708542,0.12439590215012036,9,공공AI 종합안
9,0.3272710246325857,0.3029207266345228,0.16170823251678645,1.0492228719309378,0.32071428571428573,0.2677102627519924,3.48059097013319,0.9807756584568232,0.916620570423531,0.2890492396845209,0.4060598679808004,1.2516201549742023,-0.05213805841771862,-0.025540770737627387,0.02650286713877176,0.056551295889286014,0.1430169048889183,9,공공AI 종합안
10,0.3325359415680079,0.3096362010546548,0.1665431370337387,1.0570368108357937,0.31357142857142856,0.2662791877076062,3.5745730920075927,0.9816556449581123,0.9204370706211875,0.26303688073760245,0.40596948487894124,1.268256172339639,-0.053267867381144376,-0.023626064581366502,0.03338977373049975,0.06639932903468472,0.16259588733572608,9,공공AI 종합안
11,0.33792185442931777,0.31681647127719037,0.17154602901882643,1.0652747248958978,0.30857142857142855,0.26547496046862024,3.6714407378408898,0.9825503836326737,0.9243168947689212,0.23858353346178218,0.40602517388310677,1.285858674362134,-0.054089163426031144,-0.021866321272331256,0.04031344662744678,0.077643675354179,0.18230537833512026,9,공공AI 종합안
12,0.34328971005575626,0.3230364175456742,0.1765853485262816,1.0741136598585472,0.3057142857142857,0.26459997326319223,3.772303965419048,0.9834494109324323,0.9282063169066737,0.216311732191106,0.4061938406451928,1.3044626518803577,-0.05355447030067841,-0.01937772111543387,0.04808514748430684,0.0885893664140821,0.20188017057908542,9,공공AI 종합안
13,0.3488353582505397,0.3291993022842605,0.18181331092789554,1.083051936020716,0.29714285714285715,0.2648046515267508,3.875941002212975,0.9843559799947369,0.9321213648197428,0.19536679323756456,0.4066068973596134,1.3237222634958679,-0.05284716711257595,-0.016490180758793004,0.0555444849334507,0.09901408755934289,0.22183678610720606,9,공공AI 종합안
14,0.3544236265266235,0.33581091967593196,0.18715914776650788,1.093085532954111,0.295,0.2649490884205573,3.9872903550471563,0.9852705898820293,0.9360816813302948,0.1762366225499311,0.40703462935142837,1.3447718947080152,-0.05138410594983874,-0.01268693126600779,0.06454927393799904,0.11030497653893792,0.24238249139040424,9,공공AI 종합안
15,0.36014247063850013,0.3421287295999241,0.19275007040515524,1.1035098670431835,0.2907142857142857,0.2645491021429572,4.098343101481554,0.9861810539930047,0.9400203308465704,0.158958613327989,0.40784337740213444,1.3669990254406468,-0.050182148394759235,-0.008887250828959714,0.07384839504641395,0.1224688648364198,0.2633749785525745,9,공공AI 종합안
0,0.2849566528023293,0.25960386042715083,0.12488857395758213,1.018541111295185,0.36714285714285716,0.28860134784486535,2.8581700164708717,0.9733979634596897,0.8843389715638686,0.6460634853480464,0.4064031375035728,1.1638987687561229,0.0,0.0,0.0,0.0,0.0,9,공공AI 실패
1,0.2896173878020353,0.26410168272252915,0.1287491546787939,1.0084265403477228,0.3628571428571429,0.2825112278484473,2.884615271674455,0.9733016100416279,0.8848641072275591,0.6331777365842222,0.4080529093861642,1.1574468429651208,-0.020008945272724177,-0.015965603387324265,-0.010623976047617825,-0.006940284769662037,0.003638383627742159,9,공공AI 실패
2,0.29509305346222137,0.2694138245649101,0.13337979438642467,1.0050648409727923,0.35714285714285715,0.2770674467267588,2.942663802708591,0.9732113158636259,0.8853994499631926,0.6206585749948331,0.4096777089688991,1.1597523741801021,-0.03576416202387648,-0.026285957827424728,-0.014786411494194405,-0.006282995294391433,0.016523213587973765,9,공공AI 실패
3,0.30090423253651244,0.27401072839166285,0.13836088210196196,1.001958786364394,0.3492857142857143,0.271733690491376,3.0050813122691995,0.9731297275570115,0.8859471850190259,0.608219329444798,0.4112826505232863,1.1628520172211594,-0.051401844559044056,-0.03671555633700886,-0.01855050638487287,-0.005433197158651454,0.03002885455360831,9,공공AI 실패
4,0.30690685268147533,0.28081496050690824,0.1435886712648402,0.9991120797565527,0.3407142857142857,0.26653314223130087,3.0696149316533288,0.9730550837087769,0.8865062426222249,0.5959597149362129,0.412831147132084,1.1666264168085547,-0.06680909202971315,-0.04676018419787504,-0.022048377961038333,-0.004464201679457185,0.04378368037200008,9,공공AI 실패
5,0.3131019119163323,0.28770080667535575,0.14907688859152401,0.9966088212889748,0.3392857142857143,0.2615325713250293,3.137514683590888,0.9729884706142329,0.8870735611888263,0.5839400816627088,0.4143970437600602,1.171209017509649,-0.08199687033214824,-0.05639043265618426,-0.02514620692680043,-0.0030486078759885747,0.05774080673404517,9,공공AI 실패
6,0.31949814358977413,0.29520217054086245,0.1548311011402217,0.9943733787510539,0.335,0.25674609281274274,3.2084458478383304,0.9729284666568999,0.8876538954302508,0.5719914175781112,0.41603243576488474,1.1765380625015522,-0.096859787967639,-0.06574597426520466,-0.02801809296724364,-0.0014814751569801681,0.07203617669425641,9,공공AI 실패
7,0.3261025684504819,0.30190757829727094,0.16085112115069478,0.9923350958363513,0.33285714285714285,0.2520942779437879,3.2821849368794402,0.9728735760529649,0.8882389208913719,0.5603654643268572,0.4177574075300043,1.1825495104004724,-0.11142113448323139,-0.07494561154640557,-0.0308650342130216,0.0003652079717437441,0.08653781758492168,9,공공AI 실패
8,0.3328737478069721,0.311897611207178,0.16712702106586863,0.9905628237246046,0.32071428571428573,0.24764861020779588,3.35922483304633,0.97282477188143,0.8888362076471732,0.5488263323814171,0.41952186583008966,1.1893324057556491,-0.12578348617435156,-0.08392645661749773,-0.03324281459676018,0.0024452214075110826,0.10124099097224126,9,공공AI 실패
9,0.33982503243585793,0.31997982532517233,0.17366707407872284,0.9890114261274958,0.31357142857142856,0.24337111660755575,3.4397290303074883,0.972781888075029,0.8894407153899744,0.5374785393367969,0.421317934399978,1.1968679875908959,-0.13984353506121822,-0.09266853662086914,-0.035478934968254855,0.004728273360479991,0.11615916011779129,9,공공AI 실패
10,0.3469003652782784,0.3279144218479871,0.18043522309210558,0.9878738321878269,0.31214285714285717,0.23925263321655116,3.52382543135435,0.9727479302612139,0.8900586127181009,0.5263765134114602,0.4234521448345016,1.2053639444034423,-0.15347648122415067,-0.10097691016594741,-0.03739048619968835,0.007594346130978987,0.13139148133643505,9,공공AI 실패
11,0.3541308796939113,0.33594572537209405,0.1874512469697992,0.9869159560911972,0.30714285714285716,0.2353278472082694,3.6121524668343286,0.9727184754230078,0.8906822955009055,0.5153375566231602,0.42580933964129386,1.2145929120077248,-0.16682526949781643,-0.10907939731402655,-0.03904094019439123,0.010448292649982906,0.14678874202925452,9,공공AI 실패
12,0.3614918821367116,0.34421451465175557,0.19471224547013322,0.9861492557769335,0.29642857142857143,0.23152192988790368,3.7029667000595516,0.9726938066814411,0.8913161575234386,0.5046035342197372,0.4282474786460914,1.22459238977582,-0.17984454161966928,-0.11705480912898418,-0.040393629490220094,0.013435876198441285,0.16226269789384487,9,공공AI 실패
13,0.36898732012059254,0.3508562353716561,0.20222644464764838,0.9856252735235667,0.2907142857142857,0.22785600628371147,3.798073158421758,0.972674443192337,0.8919597037597573,0.4939617384711486,0.4309669935360011,1.2354699737925592,-0.1926911738246321,-0.12467030190949906,-0.041578043073512046,0.016728506115785635,0.17795919182611877,9,공공AI 실패
14,0.3766286494996237,0.35775576619304195,0.2100048179072186,0.9853666842364538,0.2907142857142857,0.22435456945080237,3.898063416976867,0.9726611923245745,0.8926100265990975,0.48354223424877313,0.4339074315742931,1.2473072071479125,-0.20521791905007808,-0.13210084948661496,-0.04256253062110048,0.020235171625443592,0.1940823313052787,9,공공AI 실패
15,0.38434553369612356,0.3670850728658375,0.21799095773846855,0.9853265179748127,0.2835714285714286,0.22090514735592667,4.001209129811046,0.9726536719053501,0.8932693686872522,0.47336921135446314,0.4373934397062887,1.2599937657054414,-0.2175534802557135,-0.13929819204247673,-0.04315999865059807,0.024044439818914038,0.21019961696908515,9,공공AI 실패
0,0.2870502393415665,0.2522465417418143,0.12674408897096856,0.976829355094607,0.3657142857142857,0.29063688764945944,3.5486680491239047,0.97695871429879,0.8910209460077909,0.7148647166779625,0.39351407398791427,1.1186060612444366,0.0,0.0,0.0,0.0,0.0,10,시장·고가AI
1,0.29195377286181035,0.2568966514995142,0.13076106376137253,0.9653020654963888,0.3657142857142857,0.2848233191178404,3.61300522434609,0.9763157115508687,0.8903530916160818,0.7160895013371541,0.3950154805052571,1.1105140661018313,-0.020666542232972453,-0.017054752286271412,-0.01399064213058048,-0.008786731236925641,0.0011441626105016243,10,시장·고가AI
2,0.29769422259966294,0.26290065573306326,0.13557462644609386,0.9599688098206813,0.355,0.2796260053448639,3.7101293279075267,0.9756747216550417,0.8896869627634614,0.7172208394603317,0.39665177993351575,1.1105282644283891,-0.03765259551830074,-0.028975229804300343,-0.02142173924087811,-0.010328061674743837,0.011321723792546555,10,시장·고가AI
3,0.3038435435866573,0.2683391759005176,0.14081058429167514,0.9546359699168631,0.3457142857142857,0.2744221471228874,3.8141391075056417,0.9750357402599101,0.8890231181330666,0.7182730238011286,0.39840653599345216,1.1110890712379773,-0.05506203734037508,-0.04109277615997267,-0.02894289593157669,-0.011746468456368758,0.021934727016687913,10,시장·고가AI
4,0.3102682142858991,0.2741910234030393,0.14636811373288128,0.9494323110648805,0.3385714285714286,0.2693367003227139,3.923167516513734,0.9743989058828022,0.8883616330764128,0.7192682553982602,0.4003079527979412,1.112226858367125,-0.0724854841623958,-0.053181340143290255,-0.03631607721993439,-0.013032171466698115,0.0327763931266803,10,시장·고가AI
5,0.3169485435462258,0.28029350538792697,0.15223434467041808,0.9443684930789213,0.3364285714285714,0.2643808406572879,4.037035678263181,0.9737641334586842,0.8877022818098262,0.7201915760340292,0.4022794154421553,1.1139499307881062,-0.08986344374775229,-0.06518387909361452,-0.04358615792497758,-0.014156785477285843,0.04381260705564728,10,시장·고가AI
6,0.3238653042335137,0.286072853870204,0.15840357394026472,0.9394279256540435,0.33071428571428574,0.2595668246301761,4.155887412559828,0.9731311308902602,0.8870455009080122,0.7210261691556188,0.4043766660481547,1.1162451462066503,-0.1071783653895504,-0.07713070928340658,-0.050721664428505585,-0.01517674656791517,0.055003113745969674,10,시장·고가AI
7,0.33100299417736,0.2936734496572889,0.16487419628754496,0.9346251222962585,0.32357142857142857,0.2548803906166707,4.2799355836260045,0.972500101681958,0.8863901106469309,0.7218074634689707,0.4066328335931689,1.1191429101358032,-0.12442609169600338,-0.08896077003643559,-0.0577563524967175,-0.016047699561932253,0.06635859137908423,10,시장·고가AI
8,0.33835119473697883,0.30134475471825095,0.17164901515566933,0.9299440296076996,0.3192857142857143,0.2503131194814549,4.409415301510665,0.971870837138899,0.8857367608789125,0.7225380267384072,0.4092235619918586,1.122644925426703,-0.14162795621881627,-0.10070226904951127,-0.06467049965146196,-0.016770835064582774,0.07783369231238384,10,시장·고가AI
9,0.3458983994697251,0.3097764027432286,0.17872411082783213,0.925408488318352,0.31642857142857145,0.24586946762958395,4.544575691136985,0.9712437378406588,0.8850855554325054,0.7232023131585212,0.4119850550712449,1.126793688356233,-0.1587573080470855,-0.11235658175069967,-0.07141916169564046,-0.017346628896371424,0.08949605224777252,10,시장·고가AI
10,0.3536340474024623,0.3184172203642084,0.186096266173846,0.9210108899370881,0.3092857142857143,0.24154613473078132,4.685678878683034,0.9706186922671673,0.8844364130253521,0.7238019799349955,0.4149634465627671,1.1315968359150097,-0.17583243488573533,-0.1238702948756638,-0.07802657592194909,-0.017789748458558977,0.10131848198310824,10,시장·고가AI
11,0.3615545366701741,0.3263179805072805,0.19376734616629832,0.9167100077281638,0.30857142857142855,0.237354079117991,4.833000352872547,0.9699951087393756,0.8837889130168619,0.724272470614099,0.4183326558505199,1.1370291235031642,-0.1928429875942032,-0.1353412338089471,-0.084559422660294,-0.018112738212203407,0.11325241917412733,10,시장·고가AI
12,0.3696440845845059,0.33300087108065324,0.20173381886867225,0.9125387568452651,0.3078571428571429,0.2332717933067486,4.9868296133659555,0.9693735023271105,0.8831431264064264,0.7247168595404998,0.422199115457482,1.143150966951884,-0.20978987735668334,-0.1467337729164181,-0.09095831963976964,-0.018262157871690925,0.12533704356795658,10,시장·고가AI
13,0.377883826507185,0.34291504091826613,0.20998424911378144,0.9084897817348364,0.29928571428571427,0.22929438338247637,5.147470905094042,0.9687537167684935,0.8824993577638576,0.7251183801279739,0.4264216192087853,1.1499641376968963,-0.22667906823334333,-0.15796913321322634,-0.09723792252550148,-0.0183146859725055,0.13755913853153764,10,시장·고가AI
14,0.38627679013546845,0.35317692986359644,0.21852518523286546,0.9045497115169259,0.2935714285714286,0.22543297542013027,5.315244002858367,0.968135610945397,0.8818573753873288,0.7254273872043276,0.4308793655281574,1.1574905479026416,-0.24350765703628277,-0.16916932756566147,-0.10338387407710087,-0.01824141969897444,0.14992872282662337,10,시장·고가AI
15,0.3948054890493474,0.3633209339399523,0.22734503785768279,0.9007134398587534,0.28785714285714287,0.22166801448529277,5.49048504150719,0.967519158919952,0.8812170882182699,0.725713175049989,0.43563276418753377,1.1657382453888243,-0.2602657358720154,-0.1803101746198283,-0.10941702619867186,-0.018039540526248513,0.1624084051968074,10,시장·고가AI
0,0.2870502393415665,0.2522465417418143,0.12674408897096856,0.976829355094607,0.3657142857142857,0.29063688764945944,3.5486680491239047,0.97695871429879,0.8910209460077909,0.7148647166779625,0.39351407398791427,1.1186060612444366,0.0,0.0,0.0,0.0,0.0,10,전국민 공공AI
1,0.29161865581821966,0.25646271810359716,0.1304966822491347,0.9680735484625304,0.36142857142857143,0.28551108351969234,3.6131229113637198,0.9763535838825479,0.8903933303791702,0.7145147121150877,0.3948486011722565,1.1133638350761392,-0.017694778552954912,-0.013929033718242738,-0.010907279812937586,-0.005647930536666674,0.0031594703899570156,10,전국민 공공AI
