C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
31,경기도,Gyeonggi-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,125.57938,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,106.7444521,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,97.03082362,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,85.80652908,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,89.23166177,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,67.32958,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,77.98105,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,68.57877,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,73.91876,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,80.94442,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,74.00487,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,76.69209,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,83.71308,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,87.47089,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,103.00264,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,101.2832011,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,120.1582504,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,101.5415999,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,100.2594717,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,136.49215,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,115.14233,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,105.70909,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,105.29691,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,104.08697,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,89.08366,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,81.99585,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,96.27416,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,107.03774,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,103.16216,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,117.7289815,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,135.6236403,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,123.4065574,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,130.9138973,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,66.64428,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,76.92905,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,68.42426,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,72.70046,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,92.25884,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,102.32448,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,127.96866,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,107.28094,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,113.70936,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,104.38414,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,100.9135976,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,80.21205853,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,91.78899697,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,92.92890579,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
31,경기도,Gyeonggi-do,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,144.48516,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
